t_s	x_mm	y_mm	z_mm	roll_rad	pitch_rad	yaw_rad	fx_N	fy_N	fz_N
15.570421	555.361547	82.504559	98.650415	0.000113	0.000678	1.569896	-10.342014	-12.608349	10.099231
15.590421	555.696036	82.910306	98.637260	0.000113	0.000678	1.569896	-12.948745	-12.509101	10.398196
15.610442	555.955554	83.278960	98.619771	0.000148	0.000783	1.569896	-13.728342	-11.355352	10.533189
15.630430	556.163597	83.502575	98.641814	0.000113	0.000678	1.569896	-11.222618	-10.462075	10.493412
15.650444	556.296873	83.688885	98.659716	0.000112	0.000678	1.569896	-13.962561	-12.337122	10.608865
15.670470	556.422756	83.871575	98.624090	0.000147	0.000783	1.569896	-14.488877	-11.481112	10.662829
15.690499	556.763685	84.281891	98.663811	0.000112	0.000678	1.569896	-10.097785	-11.344370	10.417562
15.710423	556.951028	84.495667	98.673665	0.000112	0.000678	1.569896	-7.401925	-10.231582	10.260365
15.730456	557.284218	84.902716	98.659559	0.000112	0.000678	1.569896	-9.145452	-10.624072	9.899152
15.750449	557.417067	85.089439	98.677253	0.000112	0.000678	1.569896	-8.567259	-9.503399	9.775980
15.770421	557.749869	85.496874	98.662864	0.000111	0.000678	1.569896	-8.502404	-6.319943	9.565377
15.790455	557.891102	85.627983	98.680471	0.000111	0.000678	1.569896	-9.950255	-9.293761	9.601845
15.810422	558.077987	85.842222	98.690002	0.000111	0.000678	1.569896	-9.530405	-10.671438	9.583982
15.830420	558.401674	86.305990	98.675226	0.000111	0.000678	1.569996	-7.161698	-8.101062	9.454267
15.850420	558.555743	86.443823	98.650915	0.000111	0.000678	1.569896	-7.750789	-9.898872	9.500688
15.870421	558.742350	86.658342	98.660237	0.000111	0.000678	1.569896	-7.295438	-12.523193	9.571003
15.890553	559.074133	87.066800	98.645033	0.000110	0.000678	1.569896	-6.678042	-8.553362	9.659817
15.910442	559.267849	87.285228	98.708057	0.000075	0.000573	1.569896	-9.797781	-9.526147	9.795703
15.930441	559.385331	87.465257	98.617645	0.000145	0.000784	1.569896	-12.492439	-8.629795	9.968299
15.950380	559.723907	87.877939	98.655928	0.000110	0.000678	1.569896	-15.049540	-13.358053	10.545420
15.970441	559.910025	88.092947	98.664909	0.000110	0.000678	1.569896	-11.083793	-13.334453	10.629245
15.990420	560.054893	88.287185	98.640123	0.000109	0.000678	1.569896	-7.344435	-13.642404	10.589808
16.010448	560.365306	88.686405	98.612135	0.000144	0.000784	1.569896	-11.263508	-13.699229	10.641829
16.030419	560.587656	88.859632	98.686896	0.000075	0.000573	1.569896	-6.567186	-7.320262	10.434904
16.050420	560.711987	89.043812	98.649938	0.000109	0.000678	1.569896	-9.797572	-7.411018	10.393341
16.070421	561.083356	89.474694	98.667267	0.000109	0.000678	1.569996	-9.026470	-9.015336	10.236206
16.090467	561.277896	89.634117	98.675857	0.000109	0.000678	1.569896	-14.540666	-12.120142	10.288601
16.110385	561.401995	89.818521	98.638683	0.000143	0.000784	1.569896	-19.709527	-15.425147	10.508093
16.130421	561.781859	90.193749	98.655603	0.000143	0.000784	1.569896	-11.035617	-12.210730	10.480327
16.150443	561.905788	90.378314	98.618267	0.000177	0.000890	1.569996	-11.052683	-13.271416	10.383429
16.170420	562.251539	90.736672	98.655344	0.000142	0.000784	1.569996	-10.271280	-9.618594	10.061999
16.190420	562.411992	90.879204	98.684073	0.000108	0.000678	1.569896	-8.464444	-8.244527	9.827833
16.210424	562.597094	91.095230	98.692289	0.000108	0.000678	1.569896	-11.993502	-11.084127	9.764189
16.230425	562.976225	91.471202	98.708573	0.000108	0.000679	1.569896	-9.235900	-8.320911	9.515990
16.250424	563.099776	91.656140	98.670889	0.000142	0.000784	1.569896	-14.845456	-12.033961	9.601898
16.270494	563.304889	91.882772	98.690871	0.000107	0.000679	1.569996	-15.498565	-11.540068	9.704388
16.290422	563.683566	92.259203	98.706745	0.000107	0.000679	1.569896	-10.323178	-9.275583	9.737045
16.310445	563.877445	92.419306	98.714607	0.000107	0.000679	1.569896	-12.965487	-12.907191	9.878196
16.330453	564.074995	92.642476	98.679946	0.000107	0.000679	1.569896	-11.653621	-11.581706	9.929411
16.350455	564.464201	93.086152	98.707347	0.000073	0.000573	1.569996	-6.246306	-5.392385	9.724893
16.370468	564.596596	93.215098	98.669206	0.000107	0.000679	1.569896	-5.956027	-6.482680	9.665628
16.390473	564.780910	93.431909	98.676791	0.000106	0.000679	1.569896	-13.222484	-12.499812	9.873273
16.410392	565.158700	93.809234	98.691811	0.000106	0.000679	1.569896	-13.477272	-12.202225	10.252014
16.430440	565.301811	94.005230	98.665424	0.000106	0.000679	1.569896	-12.905186	-10.289713	10.314728
16.450443	565.539809	94.249969	98.663978	0.000106	0.000679	1.569896	-13.454533	-10.954296	10.388036
16.470442	565.937379	94.638156	98.690525	0.000072	0.000573	1.569896	-7.186883	-10.818773	10.325087
16.490441	566.059986	94.824010	98.651929	0.000106	0.000679	1.569896	-6.147725	-8.629803	10.209688
16.510494	566.436975	95.202136	98.666195	0.000105	0.000679	1.569896	-6.598671	-8.044359	9.979784
16.530443	566.576244	95.335242	98.682188	0.000105	0.000679	1.569896	-11.251533	-11.807062	10.026148
16.550424	566.759842	95.552760	98.689214	0.000105	0.000679	1.569896	-20.284073	-16.209188	10.333771
16.570433	567.129116	95.927547	98.648298	0.000139	0.000785	1.569896	-15.074415	-11.019342	10.450087
16.590420	567.312513	96.145262	98.655151	0.000139	0.000785	1.569996	-13.221720	-12.680424	10.376261
16.610432	567.505469	96.306299	98.661955	0.000139	0.000785	1.569896	-10.441188	-12.992250	10.192584
16.630444	567.831013	96.720961	98.641540	0.000138	0.000785	1.569896	-7.037777	-7.916431	9.750234
16.650419	568.051354	96.896325	98.715089	0.000071	0.000573	1.569896	-6.980910	-7.372656	9.594057
16.670423	568.206907	97.100167	98.654788	0.000138	0.000785	1.569896	-7.439582	-9.534755	9.460018
16.690419	568.582582	97.479587	98.667837	0.000138	0.000785	1.569896	-17.425321	-16.976824	9.788865
16.710441	568.785680	97.708260	98.686256	0.000104	0.000679	1.569896	-12.926991	-10.116217	9.809695
16.730464	569.022294	97.954371	98.683478	0.000104	0.000679	1.569996	-9.482127	-5.808459	9.727608
16.750420	569.214821	98.115835	98.689809	0.000104	0.000679	1.569896	-9.803660	-7.672219	9.705727
16.770393	569.417698	98.344727	98.708063	0.000070	0.000573	1.569896	-7.753509	-9.124978	9.655185
16.790421	569.785379	98.721079	98.665334	0.000103	0.000679	1.569896	-10.270387	-10.350882	9.702424
16.810423	570.160127	99.101411	98.677502	0.000103	0.000679	1.569896	-10.396063	-16.227336	9.966913
16.830419	570.342453	99.320173	98.683511	0.000103	0.000679	1.569896	-15.342026	-16.686234	10.292696
16.850420	570.524705	99.539007	98.689470	0.000103	0.000679	1.569896	-15.305608	-12.931314	10.447336
16.870404	570.911902	99.926504	98.657931	0.000103	0.000679	1.569996	-9.834937	-10.588394	10.393881
16.890450	571.050217	100.060543	98.673107	0.000103	0.000679	1.569896	-9.958391	-11.456042	10.317277
16.910430	571.201427	100.201314	98.644921	0.000103	0.000679	1.569896	-6.967148	-7.700261	10.159631
16.930422	571.444393	100.452114	98.696540	0.000069	0.000573	1.569896	-8.246883	-7.604256	10.038877
16.950391	571.790668	100.819137	98.640441	0.000136	0.000785	1.569896	-10.606653	-15.161943	10.146735
16.970420	571.992610	101.048961	98.657943	0.000102	0.000679	1.569896	-9.629908	-15.158253	10.101376
16.990421	572.164205	101.200641	98.651456	0.000135	0.000785	1.569896	-12.378248	-13.657459	10.083144
17.010443	572.557716	101.592863	98.674242	0.000102	0.000679	1.569896	-14.014283	-9.147531	10.171861
17.030419	572.739201	101.812439	98.679576	0.000102	0.000679	1.569996	-14.036705	-10.949148	10.212060
17.050555	572.923534	101.971005	98.629333	0.000135	0.000785	1.569896	-15.693547	-12.382579	10.319742
17.070420	573.357347	102.384901	98.685663	0.000101	0.000679	1.569996	-5.129027	-5.676628	10.033661
17.090421	573.569007	102.557902	98.702751	0.000068	0.000573	1.569896	-4.439864	-7.142995	9.861919
17.110421	573.729987	102.767268	98.695844	0.000101	0.000679	1.569996	-7.129923	-10.099306	9.798413
17.130421	574.166355	103.120419	98.696134	0.000101	0.000679	1.569896	-17.445098	-14.300916	10.095784
17.150446	574.350388	103.279261	98.645335	0.000134	0.000785	1.569896	-15.985638	-12.106561	10.204722
17.170467	574.592201	103.531180	98.696146	0.000101	0.000680	1.569996	-14.772323	-10.281703	10.266341
17.190503	574.987484	103.863412	98.661855	0.000101	0.000680	1.569896	-8.863580	-7.948273	10.162395
17.210443	575.178616	104.026209	98.666513	0.000101	0.000680	1.569896	-6.133457	-6.671409	9.992201
17.230442	575.420153	104.278394	98.717127	0.000067	0.000574	1.569996	-9.746826	-9.541472	9.967041
17.250418	575.774746	104.589852	98.658362	0.000134	0.000786	1.569896	-14.307812	-13.638424	10.048097
17.270446	575.955229	104.810401	98.662802	0.000133	0.000786	1.569996	-17.055260	-13.344916	10.176665
17.290466	576.357170	105.147002	98.683503	0.000100	0.000680	1.569996	-12.423319	-7.933692	10.108999
17.310439	576.548000	105.310076	98.687794	0.000100	0.000680	1.569996	-14.217946	-10.574295	10.154229
17.330439	576.772183	105.490673	98.670113	0.000133	0.000786	1.569896	-15.547625	-12.865372	10.240088
17.350456	577.163221	105.885274	98.690379	0.000100	0.000680	1.569896	-9.427897	-10.570858	10.040634
17.370420	577.353878	106.048505	98.694452	0.000100	0.000680	1.569896	-7.447260	-9.277637	9.911123
17.390445	577.587400	106.297601	98.688445	0.000100	0.000680	1.569996	-7.601068	-8.456732	9.790231
17.410421	577.757802	106.450346	98.680431	0.000133	0.000786	1.569996	-16.300647	-13.523254	9.965211
17.430420	578.001839	106.641783	98.674264	0.000132	0.000786	1.569896	-18.401803	-14.821063	10.169582
17.450430	578.425559	107.054530	98.671774	0.000132	0.000786	1.569996	-10.201073	-8.661267	10.036450
17.470423	578.636092	107.228595	98.687464	0.000099	0.000680	1.569996	-12.907797	-12.749879	10.105420
17.490424	578.879922	107.420214	98.680977	0.000099	0.000680	1.569896	-8.763291	-8.773565	10.010459
17.510422	579.292586	107.853535	98.677931	0.000205	0.000647	1.569996	-8.634877	-5.924267	9.854929
17.530420	579.493377	107.997035	98.681417	0.000099	0.000680	1.569996	-9.881332	-7.637907	9.873806
17.550425	579.724113	108.182055	98.718982	0.000099	0.000680	1.569896	-15.841674	-13.668133	10.091664
17.570419	580.146907	108.595656	98.715433	0.000099	0.000680	1.569996	-14.959258	-12.376841	10.306066
17.590442	580.336928	108.759456	98.718705	0.000099	0.000680	1.569896	-14.415465	-12.571496	10.378416
17.610444	580.519655	108.919466	98.665489	0.000131	0.000786	1.569896	-14.908704	-13.800582	10.452815
17.630420	580.942000	109.333477	98.661375	0.000131	0.000786	1.569996	-10.628764	-7.767137	10.305762
17.650451	581.151983	109.508048	98.676378	0.000098	0.000680	1.569896	-10.944569	-8.707161	10.229924
17.670457	581.511426	109.825439	98.670323	0.000131	0.000786	1.569896	-15.143988	-13.638458	10.176386
17.690444	581.701158	109.989493	98.673206	0.000131	0.000786	1.569896	-18.835857	-17.565644	10.386016
17.710420	581.940475	110.243779	98.722189	0.000098	0.000680	1.569896	-15.250293	-13.709893	10.358081
17.730420	582.373079	110.600288	98.717219	0.000098	0.000680	1.569896	-4.137501	-5.971857	9.866975
17.750478	582.551550	110.822757	98.719890	0.000098	0.000680	1.569996	-6.829255	-6.245604	9.626859
17.770423	582.794408	111.015225	98.711972	0.000098	0.000680	1.569996	-9.300726	-8.319292	9.479774
17.790405	582.983860	111.179527	98.714525	0.000097	0.000680	1.569896	-7.329751	-7.513880	9.328846
17.810423	583.215986	111.392188	98.706446	0.000203	0.000647	1.569896	-6.642063	-5.421862	9.202852
17.830493	583.647485	111.787430	98.700646	0.000097	0.000680	1.569896	-17.421601	-13.183901	9.754661
17.850425	583.890083	111.980116	98.692316	0.000097	0.000680	1.569896	-7.640747	-9.486944	9.691999
17.870422	584.132631	112.172843	98.683895	0.000097	0.000680	1.569896	-8.921589	-11.325382	9.797309
17.890423	584.532895	112.577978	98.665527	0.000129	0.000786	1.569996	-14.743165	-13.253283	10.256071
17.910420	584.742091	112.753257	98.679561	0.000097	0.000680	1.569896	-12.433791	-9.693544	10.335321
17.930420	584.984429	112.946161	98.670820	0.000097	0.000680	1.569896	-8.762056	-7.099212	10.260074
17.950444	585.380811	113.375652	98.708922	0.000203	0.000648	1.569896	-17.246570	-9.259537	10.627606
17.970420	585.561775	113.575041	98.653726	0.000129	0.000786	1.569996	-15.736848	-11.655655	10.735742
17.990421	585.811130	113.771990	98.701743	0.000096	0.000680	1.569896	-10.720931	-11.788677	10.705896
18.010408	586.185960	114.229671	98.717135	0.000064	0.000574	1.569896	-6.948423	-9.025418	10.462827
18.030422	586.343108	114.442595	98.706798	0.000096	0.000680	1.569996	-8.531099	-8.467499	10.305480
18.050418	586.655632	114.803027	98.720843	0.000096	0.000680	1.569896	-9.106339	-9.464945	10.007118
18.070419	586.852772	115.037506	98.734320	0.000063	0.000574	1.569996	-9.215541	-9.888320	9.917349
18.090469	587.009647	115.250667	98.723802	0.000095	0.000680	1.569996	-9.343196	-8.585293	9.848865
18.110390	587.347591	115.625284	98.657319	0.000160	0.000893	1.569896	-18.181359	-18.642071	10.211025
18.130441	587.347591	115.625284	98.657319	0.000160	0.000893	1.569896	-18.181359	-18.642071	10.211025
18.150420	587.781531	116.116367	98.718091	0.000095	0.000680	1.569896	-8.236379	-10.572592	10.036783
18.170444	587.958124	116.340558	98.719279	0.000095	0.000680	1.569896	-9.099977	-10.013106	9.915024
18.190443	588.187798	116.593200	98.709342	0.000095	0.000680	1.569996	-6.119760	-5.743007	9.700396
18.210448	588.541555	117.003161	98.711433	0.000201	0.000648	1.569896	-9.296011	-6.459466	9.544882
18.230419	588.728573	117.207549	98.712405	0.000094	0.000680	1.569896	-10.076745	-7.813501	9.555384
18.250421	588.904789	117.432076	98.713327	0.000094	0.000680	1.569896	-13.282605	-14.705394	9.728154
18.270398	589.310097	117.909767	98.703832	0.000094	0.000681	1.569996	-9.345068	-7.925178	9.789964
18.290423	589.486070	118.134510	98.704586	0.000094	0.000681	1.569996	-9.346340	-9.559871	9.831072
18.310421	589.673798	118.300354	98.705291	0.000094	0.000681	1.569896	-11.825524	-13.867608	9.985611
18.330441	590.078474	118.778608	98.695285	0.000093	0.000681	1.569896	-9.074111	-11.638692	10.002483
18.350420	590.254148	119.003616	98.695823	0.000093	0.000681	1.569896	-8.898808	-9.711811	10.007866
18.370444	590.429744	119.228694	98.696311	0.000093	0.000681	1.569996	-9.621963	-10.980159	10.076745
18.390444	590.825655	119.637695	98.673823	0.000125	0.000787	1.569896	-17.160386	-17.010507	10.599048
18.410423	591.001031	119.862965	98.674145	0.000125	0.000787	1.569896	-15.600690	-12.769824	10.682760
18.430417	591.363576	120.254575	98.674639	0.000125	0.000787	1.569896	-14.980759	-15.472335	10.762588
18.450497	591.498550	120.458410	98.640402	0.000124	0.000787	1.569896	-10.323129	-13.265226	10.610813
18.470444	591.733867	120.716348	98.686904	0.000092	0.000681	1.569896	-7.609365	-10.505795	10.367179
18.490444	591.928181	120.886642	98.744827	0.000060	0.000574	1.569896	-9.909735	-11.664889	10.242824
18.510459	592.075869	121.097610	98.675031	0.000124	0.000787	1.569896	-9.264369	-14.331194	10.080920
18.530443	592.405495	121.538302	98.662962	0.000155	0.000894	1.569896	-18.123431	-18.229709	10.169839
18.550473	592.592384	121.704890	98.662837	0.000155	0.000894	1.569896	-18.049906	-13.510867	10.187228
18.570420	592.827216	121.963255	98.709076	0.000123	0.000787	1.569896	-16.485733	-12.265730	10.171076
18.590443	593.176280	122.415274	98.708587	0.000123	0.000787	1.569996	-13.785310	-9.730583	9.989020
18.610419	593.382981	122.592869	98.720238	0.000091	0.000681	1.569896	-12.485993	-10.230727	9.869835
18.630421	593.617469	122.851536	98.766310	0.000059	0.000574	1.569896	-8.450689	-8.874685	9.670481
18.650471	593.938693	123.289362	98.695355	0.000123	0.000787	1.569896	-8.982267	-11.042238	9.440938
18.670420	594.140031	123.530474	98.764920	0.000059	0.000574	1.569996	-9.759312	-10.587688	9.392000
18.690491	594.306852	123.753020	98.706205	0.000091	0.000681	1.569996	-8.995178	-10.352843	9.351635
18.710397	594.707159	124.168363	98.739382	0.000090	0.000681	1.569896	-11.886805	-11.116544	9.497396
18.730422	594.880967	124.395003	98.738653	0.000090	0.000681	1.569996	-12.779601	-12.862653	9.672521
18.750422	595.047488	124.617801	98.679627	0.000122	0.000788	1.569996	-13.501990	-13.266310	9.840959
18.770515	595.293674	124.817635	98.725255	0.000090	0.000681	1.569896	-13.232384	-15.067201	9.995548
18.790445	595.633556	125.267458	98.665093	0.000121	0.000788	1.569896	-9.803597	-16.137050	10.212616
18.810445	595.826983	125.505294	98.676045	0.000090	0.000681	1.569996	-7.755945	-12.432734	10.207232
18.830444	595.992897	125.661864	98.663008	0.000121	0.000788	1.569896	-10.135196	-11.381357	10.217162
18.850473	596.339397	126.116104	98.660726	0.000121	0.000788	1.569996	-20.149281	-13.150187	10.609995
18.870419	596.525160	126.283674	98.659510	0.000121	0.000788	1.569896	-22.416487	-16.351575	10.954027
18.890421	596.738226	126.532715	98.692791	0.000120	0.000788	1.569896	-19.402910	-19.167931	11.143171
18.910420	597.076917	126.983548	98.631615	0.000152	0.000894	1.569996	-12.024155	-14.283772	11.019429
18.930444	597.269667	127.155228	98.688712	0.000120	0.000788	1.569896	-11.316090	-14.260546	10.842478
18.950420	597.495186	127.411520	98.675234	0.000120	0.000788	1.569896	-6.109204	-8.483905	10.468779
18.970426	597.675067	127.643053	98.732288	0.000089	0.000681	1.569896	-6.559579	-6.650707	10.149103
18.990432	598.065743	128.056544	98.705089	0.000120	0.000788	1.569896	-9.400265	-8.892657	9.732017
19.010444	598.238201	128.284342	98.703419	0.000119	0.000788	1.569896	-13.750071	-13.412590	9.683998
19.030420	598.470479	128.544937	98.748265	0.000088	0.000681	1.569996	-12.425861	-13.580437	9.624730
19.050440	598.695465	128.801688	98.734367	0.000088	0.000681	1.569996	-7.103973	-10.626440	9.442399
19.070709	599.085419	129.215782	98.706507	0.000119	0.000788	1.569996	-13.549811	-12.468537	9.483789
19.090444	599.270418	129.383996	98.704558	0.000119	0.000788	1.569896	-10.727586	-9.909689	9.440079
19.110425	599.495081	129.641018	98.690342	0.000119	0.000788	1.569996	-12.106076	-11.565300	9.494221
19.130490	599.739824	129.842089	98.734873	0.000087	0.000681	1.569896	-10.883771	-10.751128	9.523413
19.150483	599.944352	130.088321	98.708532	0.000118	0.000788	1.569996	-16.912786	-15.692579	9.887657
19.170451	600.413289	130.546805	98.738440	0.000087	0.000681	1.569896	-15.529946	-14.962621	10.543895
19.190429	600.597965	130.715279	98.736149	0.000087	0.000681	1.569896	-9.991503	-10.067514	10.458135
19.210459	600.946898	131.108472	98.672427	0.000118	0.000788	1.569996	-15.291824	-11.707804	10.488585
19.230434	601.131436	131.277058	98.669965	0.000118	0.000788	1.569896	-12.639582	-9.645082	10.354832
19.250420	601.362567	131.538635	98.714092	0.000087	0.000681	1.569896	-11.126372	-8.912892	10.223783
19.270422	601.750831	131.954111	98.684520	0.000117	0.000788	1.569896	-10.226746	-8.440172	9.890743
